timestamp,demand_mwh,pv_cf,wind_cf,weight,p_pv,p_wind,curt_pv,curt_wind,p_oil,p_gas,nse,reserve_shortfall,charge_total,discharge_total,soc_total,charge_2,discharge_2,soc_2,charge_4,discharge_4,soc_4,charge_8,discharge_8,soc_8
2019-01-01 10:00:00,808.1564642183514,0.172,0.093,1.0,431.05469437206654,70.18752237305509,0.0,0.0,0.0,306.91424747322975,0.0,0.0,0.0,0.0,3405.5009172124105,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,3405.5009172124105
2019-01-01 11:00:00,851.1631860589483,0.204,0.042,1.0,511.2509165808232,31.697590749121655,0.0,0.0,0.0,308.2146787290035,0.0,0.0,0.0,0.0,3405.5009172124105,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,3405.5009172124105
2019-01-01 12:00:00,848.5574262891652,0.212,0.015,1.0,531.2999721330123,11.320568124686305,0.0,0.0,0.0,305.93688603146654,0.0,0.0,0.0,0.0,3405.5009172124105,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,3405.5009172124105
2019-01-01 13:00:00,825.5276059606388,0.208,0.008,1.0,521.2754443569178,6.03763633316603,0.0,0.0,0.0,298.214525270555,0.0,0.0,0.0,0.0,3405.5009172124105,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,3405.5009172124105
2019-01-01 14:00:00,782.8951157027535,0.143,0.015,1.0,358.3768679953809,11.320568124686305,0.0,0.0,0.0,413.19767958268625,0.0,0.0,0.0,0.0,3405.5009172124105,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,3405.5009172124105
2019-01-01 15:00:00,786.5335326103342,0.054,0.037,1.0,135.33112497727672,27.924068040892884,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,145.41988131881305,3255.583513790954,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,145.41988131881305,3255.583513790954
2019-01-01 16:00:00,836.1262233558595,0.0,0.065,1.0,-0.0,49.05579520697399,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,309.21196987553395,2936.8082871151455,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,309.21196987553395,2936.8082871151455
2019-01-01 17:00:00,952.6521264194807,0.0,0.087,1.0,-0.0,65.65929512318057,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,409.13437302294864,2515.0202736894253,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,409.13437302294864,2515.0202736894253
2019-01-01 18:00:00,989.3059081338575,0.0,0.106,1.0,-0.0,79.99868141444989,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,431.44876844605614,2070.2277288996765,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,431.44876844605614,2070.2277288996765
2019-01-01 19:00:00,990.1921462811346,0.0,0.108,1.0,-0.0,81.5080904977414,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,430.82559751004163,1626.0776283738603,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,430.82559751004163,1626.0776283738603
2019-01-01 20:00:00,982.2145413688162,0.0,0.106,1.0,-0.0,79.99868141444989,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,424.3574016810148,1188.5957709707523,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,424.3574016810148,1188.5957709707523
2019-01-01 21:00:00,958.7581578908892,0.0,0.104,1.0,-0.0,78.48927233115838,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,402.4104272863793,773.7396603662376,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,402.4104272863793,773.7396603662376
2019-01-01 22:00:00,893.6062381768996,0.0,0.11,1.0,-0.0,83.01749958103291,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,332.7302803225152,430.7187528172527,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,332.7302803225152,430.7187528172527
2019-01-01 23:00:00,817.8705839280451,0.0,0.125,1.0,-0.0,94.33806770571921,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,245.6740579489744,177.44652812758835,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,245.6740579489744,177.44652812758835
2019-01-02 00:00:00,717.00829631937,0.0,0.144,1.0,-0.0,108.67745399698852,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,130.47238404902993,42.938915705907974,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,130.47238404902993,42.938915705907974
2019-01-02 01:00:00,643.2807513379859,0.0,0.164,1.0,-0.0,123.77154482990362,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,41.65074823473073,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,41.65074823473073,-0.0
2019-01-02 02:00:00,602.4714603046248,0.0,0.184,1.0,-0.0,138.86563566281868,0.0,0.0,0.0,463.60582464180607,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
